window_start_idx,window_end_idx,window_start_time,window_end_time,window_mid_time,h_q-10,r2_q-10,h_q-9,r2_q-9,h_q-8,r2_q-8,h_q-7,r2_q-7,h_q-6,r2_q-6,h_q-5,r2_q-5,h_q-4,r2_q-4,h_q-3,r2_q-3,h_q-2,r2_q-2,h_q-1,r2_q-1,h_q0,r2_q0,h_q1,r2_q1,h_q2,r2_q2,h_q3,r2_q3,h_q4,r2_q4,h_q5,r2_q5,h_q6,r2_q6,h_q7,r2_q7,h_q8,r2_q8,h_q9,r2_q9,h_q10,r2_q10
33580,37229,1991-12-14 00:00:00+00:00,2001-12-10 00:00:00+00:00,1996-12-12 00:00:00+00:00,0.6478933046185469,0.9536079477690792,0.6446556385676228,0.9568816308133786,0.6409094699701849,0.9608411045784718,0.6365071227738631,0.9656427322102057,0.6312629908829015,0.9714342494064081,0.6249726094430486,0.9782317520453394,0.6174822442407676,0.9856086165469152,0.6088482730629649,0.9922297483950591,0.5995601703013009,0.9958861501494252,0.5905840484003574,0.9949819933063673,0.5829475977752044,0.9900230780042882,0.5771656126957558,0.9825732431670902,0.573056249256741,0.9736792466077357,0.5699841334673711,0.9638986396902559,0.5672703730368934,0.9537611804562384,0.5644841697516013,0.9437986151073632,0.5614849375943858,0.9344027421818238,0.5583140435569011,0.9257787949587779,0.5550788127860081,0.9179885635513453,0.551885125113657,0.9110110956552494,0.5488122045423146,0.9047870563435958
33945,37594,1992-12-13 00:00:00+00:00,2002-12-10 00:00:00+00:00,1997-12-12 00:00:00+00:00,0.6457411101662108,0.9915354717818707,0.6429617352701081,0.9922924276876046,0.6398889449844903,0.9931658473881215,0.63646574761919,0.9941226455258562,0.6326409789097688,0.995070731023966,0.6283982396288315,0.9958280548412906,0.6237970056471911,0.9961172314093243,0.6189966892752747,0.9956371154557506,0.6142119865175921,0.9942283774674865,0.6095894715510665,0.9920204098885048,0.6051057185181842,0.9893849252563287,0.600605992184249,0.9867187458224141,0.5959466798562512,0.9842716104568217,0.5910954746780297,0.982127424064926,0.586125151735934,0.9802705656933139,0.581151317158778,0.978649682302651,0.5762794392903777,0.9772107789426467,0.5715835093162196,0.9759080450609664,0.56710726348539,0.974705489073864,0.5628733705022995,0.9735762698709651,0.5588919945751047,0.9725017066383855
34310,37959,1993-12-13 00:00:00+00:00,2003-12-10 00:00:00+00:00,1998-12-12 00:00:00+00:00,0.771054624574329,0.9836060964920571,0.7611559440626381,0.983278931187591,0.7500650020837206,0.9830971531471426,0.7377190065303324,0.9831277399299908,0.724093935115271,0.9833891113965535,0.7092417596818268,0.9837759463777878,0.6933724788619061,0.9840043213735542,0.6769636970626214,0.9836803400773897,0.6607891827298445,0.9825334190672406,0.6457408377447538,0.9806299246598356,0.6325126559012172,0.9783226071296928,0.6214036382279797,0.9760014058382213,0.612360479039899,0.9739208991709102,0.6051356204816389,0.9721973983917885,0.5994176968884389,0.9708685424973422,0.5949004648920098,0.9699300132763796,0.5913121499794471,0.9693475720716708,0.5884259810978537,0.9690649952422424,0.5860614397539308,0.9690151100996011,0.5840803343978502,0.9691310479064614,0.5823802459595498,0.9693541807177786
34675,38324,1994-12-13 00:00:00+00:00,2004-12-09 00:00:00+00:00,1999-12-12 00:00:00+00:00,0.7365933464597525,0.9766455948600707,0.7278517831316326,0.9778496036122789,0.7180018138117292,0.9795071497593673,0.7069617901492724,0.9817344581714188,0.694687658274506,0.9845887217453322,0.6811996588589955,0.9879581361793734,0.6666295290867094,0.9914526869020811,0.6512905816992655,0.9944562542477476,0.6357362547516577,0.9964338350721733,0.6207518188042065,0.9972059514783176,0.6072393971167314,0.9968803047455302,0.5959708213339453,0.9956533938974409,0.5873033696758574,0.9937247358825383,0.5810777864758292,0.991294050262982,0.5767750498984179,0.9885809676717616,0.5737835217156952,0.9858170099813331,0.5715949936356548,0.9832013217286633,0.5698686731774826,0.9808633261365556,0.5684073770972639,0.9788586077469538,0.5671080203555335,0.9771878845086855,0.5659198694022533,0.9758204752903817
35040,38689,1995-12-13 00:00:00+00:00,2005-12-09 00:00:00+00:00,2000-12-11 00:00:00+00:00,0.7496499522606436,0.948396361040887,0.7438484476326581,0.9481294885598769,0.7374304095069498,0.9480445245242995,0.7303878692718608,0.948266696939201,0.7227729342416627,0.9489663183672359,0.7147514073084951,0.9503531052363645,0.7066893427996584,0.9526825095445274,0.6992425733773422,0.9563381005386331,0.6932872642094862,0.9618945199319542,0.6894186569606492,0.9695555322533713,0.6871534919987067,0.9780119009723803,0.6849150145332874,0.9849478459382395,0.681340905898246,0.989233047603593,0.6762177595930389,0.9913289978789224,0.6700682964207056,0.992109456686683,0.6634870354919286,0.9921880878697132,0.6568878429190043,0.9918834319942108,0.650510004023655,0.9913423304204924,0.6444792725200715,0.9906352227071726,0.6388550331180637,0.9898051801145578,0.6336578455503121,0.988887333944302
35405,39054,1996-12-12 00:00:00+00:00,2006-12-09 00:00:00+00:00,2001-12-11 00:00:00+00:00,0.8480635843580677,0.9791258351332457,0.8395666086656187,0.9795679622901324,0.8300307260790276,0.9800470016840166,0.8193286579090462,0.9805813365951066,0.8073345147214677,0.981214548515305,0.7939333222730034,0.9820372175663051,0.7790306437097656,0.9832155445535967,0.7625609265627767,0.9850107727371495,0.7445024302967999,0.9877326786262698,0.7249281766765805,0.9914846252816986,0.7041348546491277,0.9955046209799113,0.6828107627064569,0.9973710081339846,0.6620019728986415,0.9936805066899718,0.6427250985435304,0.9830271914441964,0.6256029362410864,0.9674846157482124,0.6108282757492668,0.9503831266202543,0.5982951045558992,0.9340686152228699,0.5877397027262968,0.9195738435053906,0.5788471840596927,0.9071164200248736,0.5713145020637755,0.8965481411125772,0.5648786755726953,0.8876013878948075
35770,39419,1997-12-12 00:00:00+00:00,2007-12-09 00:00:00+00:00,2002-12-11 00:00:00+00:00,0.8421080687778634,0.9493363610601678,0.8357401594471915,0.9502029242563129,0.8287866669861108,0.9513940114132332,0.8212032487455403,0.9530423891997404,0.8129396091077847,0.9553350670625186,0.803923932268815,0.9585254531696541,0.7940278901631285,0.9629287820924585,0.7830049125574841,0.9688681874708289,0.770422640670898,0.9765016142762892,0.755705141781144,0.9853723947232822,0.7385264415458244,0.9935527120868509,0.7195552542154968,0.9974260731372719,0.7006129356530642,0.9943613907870957,0.6835356900609081,0.9854013416753852,0.6691385655974476,0.9734745380254267,0.6573260240559654,0.9609391397817384,0.6476412789014833,0.9491162886968083,0.6396136584380526,0.9385889340205175,0.6328672714317124,0.9295030671015181,0.6271229284112967,0.9217803212303554,0.6221748609411488,0.915251422803606
36135,39784,1998-12-12 00:00:00+00:00,2008-12-08 00:00:00+00:00,2003-12-11 00:00:00+00:00,0.8181468586157955,0.9727170592378738,0.8095530155142475,0.9736367131458621,0.7997497645130344,0.9748158753324672,0.788571676797992,0.9763183071020634,0.7758629231368832,0.978228110959743,0.7614913310237696,0.9806604031389664,0.7453506588121583,0.9837610103332841,0.7273417548191142,0.9876327532346955,0.7073670553467132,0.9920217337660482,0.6854792112526599,0.9955775133846784,0.662324516912957,0.9953196817703734,0.6394850166763683,0.9884818691731515,0.6188772402256539,0.9757874857187689,0.6016574639231691,0.9606607824236534,0.5879177882946658,0.9459813376782539,0.577118362261882,0.9330335083299283,0.5685609218520347,0.9220643550695513,0.5616352873920776,0.9128949121293021,0.555886621995944,0.9052342917458059,0.5510003144856115,0.8987998544355588,0.5467648117795257,0.8933521170060851
36500,40149,1999-12-12 00:00:00+00:00,2009-12-08 00:00:00+00:00,2004-12-10 00:00:00+00:00,0.8179213751041327,0.9624073079863366,0.8127687059970762,0.9626729145855379,0.8068038935059635,0.9631723584412019,0.7998310799911217,0.9640287946880366,0.7916044250693105,0.9654297477141673,0.781826417844836,0.9676534222807229,0.7701678562653467,0.9710756268931394,0.7563458332282295,0.9760643708612503,0.7403312904749829,0.982539225017667,0.7227551500545181,0.9891147542884409,0.7052978615355371,0.9930994425296535,0.690263709270626,0.9930394171419895,0.6791853324837568,0.9902106189073933,0.672028605832818,0.9863705829513372,0.6677359784409613,0.9823629901839561,0.6651281915463925,0.9785215688892768,0.6633649330122643,0.9750255994817841,0.6619717422398801,0.9719563928954073,0.6607161028881259,0.9693158288392048,0.6594958431671781,0.9670609909209648,0.6582722390302845,0.9651338776628418
36865,40514,2000-12-11 00:00:00+00:00,2010-12-08 00:00:00+00:00,2005-12-10 00:00:00+00:00,0.7865291311952102,0.9652342590263812,0.7831965962142766,0.9671813905348,0.7797944413810096,0.9696922931832516,0.7764268541577436,0.9729178696152816,0.7732595666100033,0.9770041570604671,0.7705135602558573,0.981991116583982,0.7683504952268793,0.9875662932384135,0.7664650942522482,0.992735640309142,0.7633864781588265,0.9960672487319533,0.756611711956708,0.997124355466461,0.7447616982452622,0.9969832916754054,0.7291936452742231,0.9964665356213418,0.712666458714255,0.9952567928229205,0.6973182531197759,0.9925755191144029,0.6840099627535,0.9880866512340463,0.6727478713252241,0.9822756899456534,0.6632379194131909,0.976010999671414,0.6551606922687921,0.9699832517928321,0.6482440398773017,0.9645416609617417,0.6422680654582842,0.9597840897478109,0.6370575007391567,0.9556793077025417
37230,40879,2001-12-11 00:00:00+00:00,2011-12-08 00:00:00+00:00,2006-12-10 00:00:00+00:00,0.8663527274555489,0.9830019403305494,0.8606261568712824,0.9844721212566346,0.853898257705462,0.9861034832951323,0.8460087474582318,0.9878249701471904,0.836837024436999,0.9895178253930921,0.8263208500306473,0.9910406821309228,0.8144330824197801,0.9922875288786919,0.8011324763028776,0.9932405362489711,0.7863798592999323,0.9939658183209539,0.7702835907209171,0.9945561790522764,0.7532765014061072,0.9950760927603073,0.7361276342041688,0.995542862689354,0.7197188693106596,0.9959357713912395,0.704746291709822,0.9962166993759379,0.6915595550387569,0.9963529250087516,0.68019061404666,0.9963326464771733,0.6704773511792402,0.996167152753172,0.6621817884473388,0.9958830932184572,0.6550631919962143,0.9955125377416051,0.6489102563564328,0.9950857988548856,0.6435490516718929,0.9946279884863833
37595,41244,2002-12-11 00:00:00+00:00,2012-12-07 00:00:00+00:00,2007-12-10 00:00:00+00:00,0.9107401896867201,0.9491272750593461,0.9031715045972792,0.952230369751104,0.8942585452508256,0.9560417336073121,0.8837358300589483,0.9606876371258739,0.8713512318226727,0.966226880657277,0.856942701842585,0.9725373942229805,0.8405229344693177,0.9791711600777456,0.8222669680559964,0.985305765284823,0.8023240243100205,0.9899991087778156,0.7806520506576967,0.9927079885183034,0.7572047925772474,0.9935261857999534,0.732377081312323,0.9927889711101507,0.7072505665125011,0.9905966157740511,0.6833200203332744,0.9868903513309593,0.6618498846378813,0.9818504758977663,0.6434352702303784,0.9759854317210029,0.6280536259876083,0.9698784521414983,0.6153503273989447,0.9639673716785551,0.6048743764269657,0.9584966455072473,0.5961979449128548,0.9535632982683165,0.588957953708148,0.9491765883688726
37960,41609,2003-12-11 00:00:00+00:00,2013-12-07 00:00:00+00:00,2008-12-09 00:00:00+00:00,0.8961626920731054,0.9681611607600212,0.8895363437770822,0.970503539313588,0.8816231433529748,0.9732603060963052,0.8720757623349575,0.9764874501506412,0.8604699025911663,0.980204686681301,0.8463437106287149,0.9843421409443742,0.8293181548705512,0.9886658103057359,0.8093184770315304,0.992734107830253,0.7867988673121799,0.9959945102065944,0.7627371449776494,0.9980296360775833,0.7383204181943309,0.9986958953282268,0.7145996077968558,0.9979799830925142,0.6923646752712065,0.9958180097194254,0.6721901625652343,0.9921189414456423,0.6544728720769636,0.9869492085105918,0.6393819363037717,0.9806864673484641,0.6268213882496765,0.9739362738249099,0.616495201197658,0.967277316636435,0.6080238677975269,0.9610909746092393,0.6010350004635122,0.9555511973753718,0.5952073286810259,0.9506902452319572
38325,41974,2004-12-10 00:00:00+00:00,2014-12-07 00:00:00+00:00,2009-12-09 00:00:00+00:00,0.8726477231949283,0.9795907611841633,0.8643513833220089,0.9809463349457276,0.8549024922154245,0.9825647539236259,0.8441151599427692,0.9844814867470887,0.831791351874116,0.9867113372432019,0.8177424277578224,0.9892155989724041,0.8018287396031334,0.9918533530643915,0.7840173615698012,0.9943457696129526,0.7644451643828417,0.9963246121543702,0.7434540289416904,0.9974987496236276,0.7215463878836623,0.9977849771851199,0.6992498025281308,0.9972009598782309,0.6770098029275645,0.9956466209458054,0.655241467992649,0.9928854001520485,0.6344371480281236,0.988765853014461,0.6151244421069136,0.9834390154279063,0.5976968609513496,0.9773498622443194,0.5823058580689249,0.9710363609189467,0.5688868473547619,0.9649360027262414,0.5572498216110844,0.9593130411031784,0.5471604586726754,0.9542797712558317
38690,42339,2005-12-10 00:00:00+00:00,2015-12-07 00:00:00+00:00,2010-12-09 00:00:00+00:00,0.7502185801510663,0.9606193691163273,0.7445824747412135,0.9608161796134567,0.7384088257424445,0.9612484097244377,0.73170527381477,0.9620696424074693,0.7245418116119288,0.9634923923234894,0.7170862626164961,0.965767002484938,0.7096148412256005,0.9691025507237139,0.7024350299042679,0.9735167910748647,0.6956835941447668,0.9786866141089815,0.689124740061962,0.9839707806418644,0.6822232599594347,0.9886740963709124,0.6745357915508579,0.9923238558855362,0.6660370246941819,0.9947427653856793,0.6570800733822287,0.9960114547922453,0.648131410732619,0.9964081351305077,0.63955668666565,0.9962858790290076,0.6315574586999868,0.9959377110002383,0.6242043371732257,0.9955379484738779,0.6174920844332763,0.9951594276002776,0.6113812925112232,0.9948169470826954,0.6058216484318338,0.9945027481921204
39055,42704,2006-12-10 00:00:00+00:00,2016-12-06 00:00:00+00:00,2011-12-09 00:00:00+00:00,0.6620301282430726,0.9890549083384872,0.6570309582638464,0.9893720679332452,0.6512577726788549,0.9896940035035151,0.6445257699096674,0.9899845112987911,0.6366291541362463,0.99017540471878,0.6273792620668293,0.9901532074377245,0.6166738461982167,0.9897577716002087,0.6045750628209658,0.9888163128997417,0.5913356698525521,0.9872271882014713,0.5773277925872847,0.9850544919916512,0.5629278441803061,0.9825381832812313,0.5484698730189855,0.9799738680398604,0.5342827313724727,0.9775691662328017,0.5207111156115625,0.9754253504656208,0.5080606286207564,0.9736131028675868,0.4965230858734229,0.9721955273135141,0.48615520180302285,0.9711849107992219,0.4769123199491828,0.9705228421815003,0.4686970791590019,0.9701092406188797,0.4613955067985717,0.9698431371672708,0.4548960859419839,0.9696467063691101
39420,43069,2007-12-10 00:00:00+00:00,2017-12-06 00:00:00+00:00,2012-12-08 00:00:00+00:00,0.797822277810542,0.9556870519110856,0.7883395907987393,0.9573431246846901,0.7774968104575546,0.9593905114201488,0.7652072999614374,0.961918316866851,0.7514987153276013,0.9650106934293111,0.7365878010016482,0.9687096568648594,0.7209340624111029,0.9729520238457623,0.7051961137619522,0.977491104036431,0.6900183647888419,0.9818389770299879,0.6757068932670693,0.9853177717143463,0.6620585038735797,0.9873157554606258,0.6486050656951586,0.9876257386201263,0.6351253708316119,0.9865719596052078,0.6218873497883131,0.9848220420597781,0.6094076498760925,0.9830216879443393,0.5980997563151668,0.9815323731470013,0.5881342614318048,0.9804294160734234,0.5794831002550752,0.9796419319664771,0.5720125780383353,0.9790702640381895,0.5655548793737568,0.9786353681439692,0.5599470093490714,0.9782859841524101
39785,43434,2008-12-09 00:00:00+00:00,2018-12-06 00:00:00+00:00,2013-12-08 00:00:00+00:00,0.6650328844001411,0.9893611968792528,0.6601983057532249,0.9904492114903448,0.655117741097328,0.9917359565530565,0.6498434634022966,0.9932177316345074,0.6444195512824324,0.9948353475240415,0.638839176793175,0.99642808885729,0.6329631782626512,0.9976923137044922,0.6263974109938253,0.9982011130981743,0.6183904431313003,0.9975506779887218,0.6079249287893955,0.9955641895797039,0.5941639589214247,0.9922556737383936,0.5770965692965595,0.9874280229106918,0.5578789080917652,0.9804990762309511,0.5384440152608271,0.971186547200615,0.5205611459631653,0.9602582820413896,0.5051526604191892,0.9491530400226239,0.49231896565638367,0.9390515191586597,0.4817255829007331,0.9304820209910079,0.4729279788269749,0.9234696685605888,0.4655266206944158,0.9178033505584526,0.4592090902441393,0.9132147523608958
40150,43799,2009-12-09 00:00:00+00:00,2019-12-06 00:00:00+00:00,2014-12-08 00:00:00+00:00,0.6268469822748503,0.9967732619325091,0.6212306827726799,0.9972434214485765,0.615164485615035,0.9976027673514166,0.6086894027848505,0.9977625438087584,0.601902188221701,0.9976138059569277,0.5949681223181862,0.9970508321319591,0.5881076327127424,0.9960146269872208,0.5815333111049779,0.9945413192490231,0.575332038802216,0.9927682975235792,0.5693180524708272,0.9907606714022213,0.5629201592940665,0.9878620495188917,0.5552820821415712,0.9817199198879454,0.545790194052751,0.9691371748869337,0.5346152376557439,0.9498136769902912,0.5225329330486868,0.9272524931525471,0.510353889652194,0.9052816449709224,0.49863178845238376,0.8858982372366552,0.4876759057170995,0.8695431471075172,0.47763781196242416,0.855929285478934,0.468569842594495,0.8445727446648218,0.46045793208526314,0.8350152713441171
40515,44164,2010-12-09 00:00:00+00:00,2020-12-05 00:00:00+00:00,2015-12-08 00:00:00+00:00,0.6636750544367692,0.9664748478153102,0.6585339577611538,0.9675454091707306,0.6532127879698908,0.9688141477030798,0.6477654503305216,0.9703548604861212,0.6422320932933273,0.9722734135382674,0.6366091946516682,0.9747149434415043,0.6308106907989336,0.9778513961392818,0.6246247214109626,0.9817962737933336,0.617664744042533,0.9863539512085732,0.6093129080154103,0.9906101377595218,0.5987308698914251,0.9928199056496613,0.5851561660922794,0.9912759857474007,0.5684655888357,0.9857097576367265,0.5493973291243697,0.9777430007805504,0.529175765691592,0.9697180541493273,0.509052967342151,0.9631804665768576,0.49004642670404,0.9585232125292307,0.4728122069094215,0.9554678258423607,0.4576324997532113,0.9535553158815112,0.4445017144591839,0.9523859940877106,0.43324702516519786,0.9516779223492968
40880,44529,2011-12-09 00:00:00+00:00,2021-12-05 00:00:00+00:00,2016-12-07 00:00:00+00:00,0.5798804720300045,0.9657775563790392,0.5748748793039603,0.9670801763098844,0.5695664928971987,0.968816338204673,0.5639789673585195,0.9711063687143076,0.5581586881904071,0.9740752651461566,0.5521772813411318,0.9778065789949094,0.5461202764596682,0.9822378164388555,0.5400402693975295,0.9869818774473085,0.5338474031083276,0.9911398094465572,0.5271514413582875,0.9933297602062675,0.5192010600741601,0.9922065287844506,0.509143787155319,0.9873714224823559,0.49652085187052636,0.9799020545954407,0.48153241688535187,0.9717573935044561,0.4649252541587855,0.964553437114047,0.44774549232687144,0.9588989533480599,0.43105091415451785,0.9546057486427802,0.41563195844568546,0.9512210499875062,0.40188766684464106,0.9483747663220052,0.3898866320561835,0.9458586700726972,0.37950298823827633,0.9435790319971268
41245,44894,2012-12-08 00:00:00+00:00,2022-12-05 00:00:00+00:00,2017-12-07 00:00:00+00:00,0.6437245129574681,0.9693804545509263,0.640809155282551,0.9719713660223672,0.6374104743601342,0.9748448836235082,0.6333441403030101,0.9779376548201896,0.6283493753662673,0.9811186313515143,0.6220751792954692,0.984178729193114,0.6140870029614863,0.9868503534391506,0.6039174370378396,0.9888645164574522,0.5911772388653014,0.990014582352132,0.5757018247705789,0.9901814894867708,0.557646095747463,0.9893498123491712,0.5374310427740436,0.9877021211295444,0.5155676892283279,0.9857394639280048,0.49255474986050807,0.9841949635847281,0.4689943334181586,0.9836573469293202,0.4457420316124486,0.9842110098635959,0.4237770713294482,0.9854678288717436,0.4038591539844158,0.9869212443823001,0.38632742453789376,0.9882307809914006,0.37115635320132484,0.9892673027383893,0.35811780012688665,0.9900324621532615
41610,45259,2013-12-08 00:00:00+00:00,2023-12-05 00:00:00+00:00,2018-12-07 00:00:00+00:00,0.6807950886174217,0.9742001080517245,0.6756481571310606,0.9747392653206594,0.6698295915793842,0.9754294414207081,0.6631950526075977,0.9763161734997929,0.6555628824072715,0.9774588507308211,0.6467041083182177,0.978930133892663,0.6363270455943666,0.9808046858015099,0.6240509755807738,0.9831193566486441,0.6093644383618313,0.985771601327591,0.5915881135322028,0.9883194414257519,0.5699460693446721,0.9897180280472222,0.5439400915312708,0.9882976622708275,0.5139686514958827,0.9826472450104663,0.4815212421427998,0.9732211144223432,0.4486612976141735,0.9623273002536569,0.4174382494311221,0.9520042820294502,0.38940400159445393,0.9428604054524575,0.3652744032404039,0.9346681544745513,0.3450102018406176,0.9271082520001201,0.3281591501345984,0.9200015736646245,0.31414946789812653,0.9132785195182587
41975,45624,2014-12-08 00:00:00+00:00,2024-12-04 00:00:00+00:00,2019-12-07 00:00:00+00:00,0.7930724349654625,0.9817749389486664,0.7813081956385451,0.9826303317257317,0.7679126305534202,0.9836200525053341,0.7529363688316307,0.9847064049862457,0.7367204477516266,0.9858149523783761,0.7199180468182486,0.9868440348029806,0.7032259837538303,0.9876859335399617,0.6868621672972821,0.988242695906207,0.6702613902845633,0.9884309291843144,0.6523646055756283,0.9881337940864472,0.6322224326798727,0.987062737358332,0.6094529714900957,0.9846178174495668,0.5844732711996032,0.9799118290848366,0.5585011256618756,0.972193348852869,0.533144884881976,0.9615480037343304,0.509736504421192,0.9490464144752272,0.48895733401638325,0.9360780530683913,0.4709170815907744,0.9236891887533536,0.4554047067819785,0.9124167399923924,0.44208894592723735,0.9024234778630101,0.43062702467142083,0.8936711133280444
42340,45989,2015-12-08 00:00:00+00:00,2025-12-04 00:00:00+00:00,2020-12-06 00:00:00+00:00,0.7918444003526874,0.9791184921671456,0.7795054758385408,0.9803942539821499,0.7652013236391126,0.9818611273035454,0.7489410360051763,0.9834769087351695,0.7310977076115651,0.9851457362949515,0.7125085061988651,0.9867179850402735,0.6943017697206354,0.9880179760161625,0.6774044949214434,0.9888782797997638,0.6620688324512121,0.9891431468066599,0.6478142927367506,0.988656337507484,0.6337761103898191,0.9872767716796327,0.6191728861233271,0.9848767210058933,0.6036446671949124,0.9812405857250499,0.5873465309695287,0.9759639605455943,0.5708277805992914,0.968606468413555,0.5548015348789336,0.9590932308737581,0.5398992253239574,0.9479409240289182,0.5265066884977452,0.9360397938141339,0.5147413797542235,0.9242539709179773,0.504529392805464,0.9131822088833551,0.49570060352610607,0.9031321190089349
